0,585,360
0,585,360
1,455,145
1,455,145
2,540,135
2,540,135
3,370,130
3,370,135
4,370,135
4,370,145
5,370,145
5,375,145
6,375,145
6,370,150
7,370,150
7,365,150
8,365,150
8,365,155
9,365,155
9,365,160
10,365,160
10,360,160
11,360,160
11,360,170
12,360,170
12,355,170
13,355,170
13,355,175
14,355,175
14,350,180
15,350,180
15,345,180
16,345,180
16,345,180
17,345,180
17,340,180
18,340,180
18,330,180
19,330,180
19,325,180
20,325,180
20,315,175
21,315,175
21,315,175
22,315,175
22,305,175
23,305,175
23,300,170
24,300,170
24,300,160
25,300,160
25,295,155
26,295,155
26,295,150
27,295,150
27,295,145
28,295,145
28,295,140
29,295,140
29,290,140
30,290,140
30,285,140
31,285,140
31,280,145
32,280,145
32,285,145
33,285,145
33,285,165
34,285,165
34,285,170
35,285,170
35,285,190
36,285,190
36,285,190
37,285,190
37,285,195
38,285,195
38,285,205
39,285,205
39,285,210
40,285,210
40,285,215
41,285,215
41,285,225
42,285,225
42,285,230
43,285,230
43,285,235
44,285,235
44,285,245
45,285,245
45,285,245
46,285,245
46,285,250
47,285,250
47,285,255
48,285,255
48,285,255
49,285,255
49,270,255
50,270,255
50,270,255
51,270,255
51,260,255
52,260,255
52,260,255
53,260,255
53,240,255
54,240,255
54,240,255
55,240,255
55,240,280
56,240,280
56,240,280
57,240,280
57,240,285
58,240,285
58,240,290
59,240,290
59,240,300
60,240,300
60,240,300
61,240,300
61,240,310
62,240,310
62,240,310
63,240,310
63,240,315
64,240,315
64,240,320
65,240,320
65,235,325
66,235,325
66,220,325
67,220,325
67,220,325
68,220,325
68,210,325
69,210,325
69,205,325
70,205,325
70,205,325
71,205,325
71,180,325
72,180,325
72,175,325
73,175,325
73,150,325
74,150,325
74,145,325
75,145,325
75,145,325
76,145,325
76,140,325
77,140,325
77,135,325
78,135,325
78,130,325
79,130,325
79,125,325
80,125,325
80,125,325
81,125,325
81,110,325
82,110,325
82,110,325
83,110,325
83,105,325
84,105,325
84,100,320
85,100,320
85,100,315
86,100,315
86,100,300
87,100,300
87,100,300
88,100,300
88,100,290
89,100,290
89,100,290
90,100,290
90,100,275
91,100,275
91,100,275
92,100,275
92,100,250
93,100,250
93,100,250
94,100,250
94,100,235
95,100,235
95,100,230
96,100,230
96,100,220
97,100,220
97,100,220
98,100,220
98,100,195
99,100,195
99,100,195
100,100,195
100,100,160
101,100,160
101,105,160
102,105,160
102,105,150
103,105,150
103,105,145
104,105,145
104,110,150
105,110,150
105,125,150
106,125,150
106,130,150
107,130,150
107,130,145
108,130,145
108,120,145
109,120,145
109,120,145
110,120,145
110,110,145
111,110,145
111,110,140
112,110,140
112,105,140
113,105,140
113,95,140
114,95,140
114,95,140
115,95,140
115,95,155
116,95,155
116,95,155
117,95,155
117,95,165
118,95,165
118,95,165
119,95,165
119,95,170
120,95,170
120,90,170
121,90,170
121,90,240
122,90,240
122,90,240
123,90,240
123,90,260
124,90,260
124,90,260
125,90,260
125,90,285
126,90,285
126,95,285
127,95,285
127,95,300
128,95,300
128,90,300
129,90,300
129,95,305
130,95,305
130,90,305
131,90,305
131,95,310
132,95,310
132,95,315
133,95,315
133,90,315
134,90,315
134,90,325
135,90,325
135,90,325
136,90,325
136,70,325
137,70,325
137,70,330
138,70,330
138,75,335
139,75,335
139,75,335
140,75,335
140,80,335
141,80,335
141,90,335
142,90,335
142,90,335
143,90,335
143,95,335
144,95,335
144,100,335
145,100,335
145,100,335
146,100,335
146,105,335
147,105,335
147,110,335
148,110,335
148,120,335
149,120,335
149,120,340
150,120,340
150,130,340
151,130,340
151,130,335
152,130,335
152,135,340
153,135,340
153,145,340
154,145,340
154,145,335
155,145,335
155,180,335
156,180,335
156,180,340
157,180,340
157,190,340
158,190,340
158,195,335
159,195,335
159,195,325
160,195,325
160,195,325
161,195,325
161,205,325
162,205,325
162,205,325
163,205,325
163,210,325
164,210,325
164,220,325
165,220,325
165,220,325
166,220,325
166,230,335
167,230,335
167,230,335
168,230,335
168,235,335
169,235,335
169,235,340
170,235,340
170,245,340
171,245,340
171,245,335
172,245,335
172,250,335
173,250,335
173,255,335
174,255,335
174,255,325
175,255,325
175,255,325
176,255,325
176,255,320
177,255,320
177,255,320
178,255,320
178,255,280
179,255,280
179,260,275
180,260,275
180,260,270
181,260,270
181,260,265
182,260,265
182,265,265
183,265,265
183,265,270
184,265,270
184,270,265
185,270,265
185,290,265
186,290,265
186,290,270
187,290,270
187,305,270
188,305,270
188,305,270
189,305,270
189,330,270
190,330,270
190,335,270
191,335,270
191,340,270
192,340,270
192,345,270
193,345,270
193,345,260
194,345,260
194,340,260
195,340,260
195,335,260
196,335,260
196,335,265
197,335,265
197,330,270
198,330,270
198,305,270
199,305,270
199,300,270
200,300,270
200,295,265
201,295,265
201,300,260
202,300,260
202,295,255
203,295,255
203,295,255
204,295,255
204,295,245
205,295,245
205,295,245
206,295,245
206,295,240
207,295,240
207,295,235
208,295,235
208,295,225
209,295,225
209,295,220
210,295,220
210,295,210
211,295,210
211,295,210
212,295,210
212,295,195
213,295,195
213,295,190
214,295,190
214,295,185
215,295,185
215,305,185
216,305,185
216,305,190
217,305,190
217,315,190
218,315,190
218,320,190
219,320,190
219,320,185
220,320,185
220,330,190
221,330,190
221,335,185
222,335,185
222,340,190
223,340,190
223,360,190
224,360,190
224,360,190
225,360,190
225,365,190
226,365,190
226,370,190
227,370,190
227,375,195
228,375,195
228,380,195
229,380,195
229,380,190
230,380,190
230,380,165
231,380,165
231,380,165
232,380,165
232,380,155
233,380,155
233,380,155
234,380,155
234,380,145
235,380,145
235,385,140
236,385,140
236,395,140
237,395,140
237,395,140
238,395,140
238,400,140
239,400,140
239,405,140
240,405,140
240,410,140
241,410,140
241,410,140
242,410,140
242,415,140
243,415,140
243,420,140
244,420,140
244,450,140
245,450,140
245,450,140
246,450,140
246,485,140
247,485,140
247,490,140
248,490,140
248,490,135
249,490,135
249,485,130
250,485,130
250,485,135
251,485,135
251,445,135
252,445,135
252,445,135
253,445,135
253,440,135
254,440,135
254,370,135
255,110,90
255,110,95
256,95,85
256,95,85
257,95,85
257,90,85
258,90,85
258,90,85
259,90,85
259,80,85
260,80,85
260,75,85
261,75,85
261,75,85
262,75,85
262,70,85
263,70,85
263,70,85
264,70,85
264,60,85
265,60,85
265,55,90
266,55,90
266,55,95
267,55,95
267,60,95
268,60,95
268,65,95
269,65,95
269,65,95
270,65,95
270,70,95
271,70,95
271,70,100
272,70,100
272,90,100
273,90,100
273,95,100
274,95,100
274,95,95
275,95,95
275,100,95
276,100,95
276,100,95
277,100,95
277,105,90
278,105,90
278,105,90
279,105,90
279,105,85
280,105,85
280,100,85
281,470,80
281,470,80
282,150,40
282,150,45
283,150,45
283,150,50
284,150,50
284,150,60
285,150,60
285,150,80
286,150,80
