0,583,360
0,583,361
1,453,144
1,457,144
1,458,145
1,468,145
1,469,144
1,479,144
1,469,144
1,468,145
1,458,145
1,457,144
1,454,144
2,538,136
2,536,138
2,538,136
2,541,136
2,542,141
2,537,168
2,537,175
2,535,180
2,535,193
2,534,194
2,535,215
2,536,216
2,536,241
2,538,247
2,539,261
2,545,263
2,556,263
2,557,264
2,555,276
2,494,276
2,491,274
2,493,262
2,512,262
2,513,261
2,515,262
2,525,262
2,526,261
2,529,262
2,526,260
2,527,257
2,527,227
2,526,226
2,526,213
2,525,212
2,526,147
2,520,145
2,520,141
2,522,139
2,526,138
2,522,139
2,520,141
2,520,148
2,521,146
2,526,147
2,526,169
2,525,170
2,525,212
2,526,213
2,526,226
2,527,227
2,527,257
2,525,262
2,515,262
2,514,261
2,512,262
2,493,262
2,491,274
2,494,276
2,555,276
2,556,275
2,557,276
2,556,275
2,557,269
2,556,263
2,545,263
2,539,261
2,538,247
2,536,241
2,536,216
2,535,215
2,534,194
2,535,193
2,535,180
2,537,175
2,537,168
2,542,141
2,542,137
2,539,136
3,370,132
3,373,146
3,365,150
3,360,170
3,352,169
3,356,175
3,348,179
3,349,171
3,344,180
3,307,173
3,296,156
3,295,144
3,282,143
3,284,253
3,246,255
3,239,249
3,237,326
3,112,325
3,100,321
3,103,150
3,127,148
3,133,152
3,131,143
3,89,138
3,89,142
3,95,141
3,92,323
3,0,322
3,68,324
3,76,333
3,0,335
3,225,339
3,194,335
3,195,325
3,204,325
3,220,335
3,206,328
3,211,324
3,222,326
3,230,337
3,252,337
3,255,278
3,260,267
3,448,273
3,447,260
3,445,272
3,358,270
3,358,260
3,376,260
3,372,255
3,374,217
3,379,216
3,383,259
3,439,261
3,383,259
3,380,217
3,375,216
3,374,241
3,368,246
3,373,248
3,358,250
3,371,251
3,372,260
3,351,262
3,357,262
3,357,269
3,343,270
3,343,263
3,348,261
3,344,258
3,331,269
3,298,267
3,299,256
3,332,258
3,294,254
3,294,247
3,300,246
3,295,243
3,296,225
3,300,225
3,296,218
3,297,187
3,318,191
3,320,187
3,372,189
3,373,193
3,367,195
3,379,194
3,383,141
3,451,144
3,450,140
3,487,140
3,481,144
3,488,143
3,491,153
3,487,132
3,371,133
4,111,92
4,112,93
4,113,93
4,112,93
5,97,85
5,96,86
5,89,86
5,88,87
5,79,87
5,78,86
5,75,86
5,74,87
5,69,87
5,68,86
5,58,86
5,56,88
5,56,95
5,58,97
5,59,97
5,60,96
5,63,96
5,64,97
5,71,97
5,72,98
5,78,98
5,79,97
5,81,97
5,82,98
5,92,98
5,93,99
5,94,99
5,96,97
5,100,97
5,101,98
5,101,99
5,100,100
5,101,99
5,101,95
5,102,94
5,103,94
5,104,93
5,105,93
5,106,92
5,106,88
5,103,85
5,98,85
6,471,78
6,470,79
6,453,79
6,452,80
6,449,79
6,433,80
6,432,79
6,433,80
6,433,92
6,432,93
6,393,93
6,388,91
6,388,88
6,389,87
6,387,85
6,384,85
6,383,86
6,383,91
6,382,92
6,378,92
6,376,94
6,376,97
6,377,98
6,387,98
6,388,99
6,419,99
6,420,100
6,422,99
6,426,100
6,427,99
6,441,98
6,443,96
6,443,87
6,445,85
6,447,86
6,475,86
6,476,87
6,519,86
6,520,87
6,525,87
6,527,93
6,533,93
6,534,92
6,534,89
6,534,92
6,533,93
6,527,93
6,526,92
6,526,87
6,527,86
6,526,87
6,520,87
6,519,86
6,476,87
6,475,86
6,447,86
6,445,85
6,443,87
6,443,96
6,441,98
6,438,98
6,437,99
6,427,99
6,426,100
6,422,99
6,420,100
6,419,99
6,388,99
6,387,98
6,377,98
6,376,97
6,376,94
6,378,92
6,382,92
6,383,91
6,383,86
6,384,85
6,387,85
6,389,87
6,388,88
6,388,91
6,393,93
6,434,93
6,433,92
6,433,81
6,434,80
6,443,80
6,444,79
6,452,80
6,453,79
6,470,79
6,471,78
6,474,79
6,484,79
6,485,80
6,519,79
6,485,80
6,484,79
6,474,79
6,472,78
7,149,42
7,148,43
7,148,52
7,149,53
7,149,57
7,150,58
7,150,79
7,149,80
7,149,85
7,148,86
7,142,85
7,140,87
7,140,91
7,143,93
7,156,93
7,158,97
7,157,96
7,157,94
7,158,93
7,178,93
7,179,94
7,194,94
7,195,95
7,211,95
7,212,94
7,226,94
7,227,93
7,258,93
7,259,92
7,261,92
7,262,93
7,266,93
7,267,94
7,267,96
7,266,97
7,268,93
7,282,93
7,284,92
7,285,93
7,301,93
7,303,95
7,303,98
7,303,95
7,302,94
7,303,93
7,325,93
7,326,92
7,326,89
7,324,87
7,317,87
7,314,83
7,309,83
7,307,86
7,304,86
7,303,87
7,301,86
7,297,86
7,296,87
7,290,87
7,289,86
7,270,86
7,269,87
7,261,88
7,260,89
7,259,89
7,257,87
7,253,87
7,252,88
7,234,88
7,233,87
7,167,87
7,166,86
7,159,86
7,158,85
7,158,58
7,159,57
7,159,45
7,157,43
7,151,43
7,150,42
0,2,13,91,188,192,234,334,414
