0,419,599
0,418,600
0,419,599
0,438,599
0,420,599
1,322,502
1,320,504
1,320,507
1,319,508
1,319,547
1,320,550
1,323,553
1,326,553
1,327,554
1,328,554
1,326,553
1,326,515
1,328,513
1,330,513
1,334,507
1,342,507
1,343,508
1,388,508
1,389,507
1,396,507
1,398,509
1,398,595
1,396,597
1,388,597
1,387,596
1,365,596
1,364,597
1,356,597
1,354,594
1,334,594
1,331,591
1,331,588
1,332,587
1,341,587
1,324,587
1,321,589
1,321,598
1,323,600
1,354,599
1,356,597
1,364,597
1,365,596
1,387,596
1,388,597
1,397,597
1,401,600
1,412,599
1,410,598
1,410,563
1,409,562
1,410,504
1,408,502
1,323,502
2,369,387
2,370,387
3,338,387
3,339,387
4,324,386
4,325,386
5,381,385
5,380,386
5,379,386
5,380,386
5,381,385
5,382,386
5,384,386
5,385,385
5,384,386
5,382,386
6,350,381
6,351,381
7,368,380
7,367,381
7,367,382
7,368,383
7,372,383
7,368,383
7,367,382
7,367,381
7,368,380
7,372,380
7,369,380
8,338,379
8,340,379
8,341,380
8,343,380
8,344,381
8,342,383
8,339,383
8,342,383
8,344,381
8,343,380
8,341,380
8,340,379
8,339,379
9,379,377
9,380,377
10,368,376
10,369,376
11,338,376
11,339,376
12,324,376
12,325,377
12,330,377
12,331,376
12,330,377
12,325,377
13,297,283
13,297,284
13,298,285
13,298,287
13,297,288
13,297,385
13,296,386
13,296,391
13,297,392
13,297,393
13,300,396
13,301,396
13,302,395
13,304,395
13,305,394
13,306,394
13,308,392
13,308,388
13,309,387
13,316,387
13,317,386
13,320,386
13,317,386
13,316,387
13,309,387
13,308,386
13,308,377
13,309,376
13,318,376
13,319,377
13,320,377
13,319,377
13,318,376
13,309,376
13,308,375
13,308,288
13,307,287
13,302,287
13,301,286
13,299,286
13,297,284
14,347,246
14,347,249
14,346,250
14,346,252
14,345,253
14,345,255
14,344,256
14,344,258
14,343,259
14,343,260
14,342,261
14,342,262
14,340,264
14,340,266
14,337,269
14,337,270
14,333,274
14,332,274
14,329,277
14,328,277
14,326,279
14,325,279
14,324,280
14,323,280
14,322,281
14,321,281
14,320,282
14,319,282
14,318,283
14,316,283
14,315,284
14,313,284
14,315,284
14,316,283
14,318,283
14,319,282
14,320,282
14,321,281
14,322,281
14,323,280
14,324,280
14,325,279
14,326,279
14,328,277
14,329,277
14,332,274
14,333,274
14,337,270
14,337,269
14,340,266
14,340,264
14,342,262
14,342,261
14,343,260
14,343,259
14,344,258
14,344,256
14,345,255
14,345,253
14,346,252
14,346,250
14,347,249
14,347,247
15,297,246
15,297,247
16,361,231
16,362,231
16,363,232
16,362,233
16,361,233
16,362,233
16,363,232
16,426,232
16,427,233
16,428,233
16,427,233
16,426,232
16,427,231
16,429,231
16,427,231
16,426,232
16,363,232
16,362,231
17,300,226
17,299,227
17,298,227
17,297,228
17,297,236
17,298,237
17,298,240
17,297,241
17,299,239
17,345,239
17,346,238
17,348,238
17,349,237
17,351,237
17,352,236
17,352,228
17,351,227
17,350,227
17,349,226
17,301,226
18,146,179
18,152,231
18,148,668
18,487,667
18,487,181
18,497,180
18,288,181
18,291,191
18,474,185
18,481,192
18,479,227
18,437,229
18,439,237
18,481,239
18,481,380
18,390,376
18,402,377
18,394,387
18,481,389
18,481,500
18,444,504
18,481,509
18,481,587
18,442,599
18,481,601
18,481,657
18,474,664
18,153,657
18,153,509
18,276,507
18,254,500
18,159,501
18,160,415
18,239,413
18,252,422
18,254,459
18,262,422
18,253,409
18,154,408
18,153,242
18,153,406
18,197,411
18,159,416
18,159,501
18,275,505
18,153,509
18,153,657
18,330,658
18,328,670
18,148,668
18,147,242
18,155,231
18,147,220
18,148,181
18,159,181
18,153,222
18,159,181
18,147,180
0,5,58,60,62,64,74,76,87,100,102,104,106,112,153,216,218,236,256,314
